Order No,Time from Pickup to Arrival
Order_No_26060,1289.19
Order_No_20068,1222.2
Order_No_17009,1467.03
Order_No_695,1344.94
Order_No_755,1152.1
Order_No_16512,1112.11
Order_No_17653,2610.58
Order_No_8412,1442.17
Order_No_26683,1002.99
Order_No_17194,1820.81
Order_No_1805,957.44
Order_No_7341,1500.0
Order_No_278,573.1
Order_No_2766,2344.79
Order_No_6327,1641.4
Order_No_27846,1083.85
Order_No_5507,1008.9
Order_No_15664,2087.96
Order_No_23181,1094.84
Order_No_13726,2098.29
Order_No_16098,1005.73
Order_No_3026,2401.8
Order_No_3299,2486.5
Order_No_25737,1096.17
Order_No_19959,1241.21
Order_No_11675,1000.36
Order_No_22296,1364.43
Order_No_12941,1386.74
Order_No_4600,1255.78
Order_No_12302,1778.35
Order_No_19778,958.36
Order_No_14852,1620.97
Order_No_23246,2772.39
Order_No_14760,1296.81
Order_No_25518,1408.36
Order_No_25536,3203.67
Order_No_9213,1550.0
Order_No_15585,1290.88
Order_No_12785,1392.66
Order_No_15503,245.02
Order_No_27669,1091.48
Order_No_19072,2327.11
Order_No_8511,383.42
Order_No_10569,1786.41
Order_No_10466,1183.56
Order_No_25511,1970.71
Order_No_14088,1592.55
Order_No_1232,1424.11
Order_No_8027,803.64
Order_No_12326,3249.56
Order_No_25526,2329.53
Order_No_1743,823.16
Order_No_12482,1478.86
Order_No_1277,2127.42
Order_No_15478,1080.05
Order_No_5349,887.88
Order_No_25336,1754.49
Order_No_26782,2247.27
Order_No_22508,1837.93
Order_No_26519,1431.59
Order_No_16021,2415.0
Order_No_8997,928.27
Order_No_16525,1372.92
Order_No_5712,1192.63
Order_No_4975,1532.04
Order_No_11685,1332.05
Order_No_11441,1056.08
Order_No_19459,1477.69
Order_No_22925,2126.78
Order_No_5173,1806.58
Order_No_25570,1512.76
Order_No_15790,1522.56
Order_No_25164,1312.43
Order_No_3367,1516.17
Order_No_17581,1127.4
Order_No_26555,1388.74
Order_No_16284,1729.81
Order_No_7453,2843.5
Order_No_6112,2556.44
Order_No_24910,3546.23
Order_No_10562,1076.21
Order_No_7326,783.35
Order_No_15418,2206.22
Order_No_9766,790.35
Order_No_17015,2947.39
Order_No_7661,1387.94
Order_No_19195,1049.95
Order_No_17122,1082.02
Order_No_2450,1083.67
Order_No_23778,1313.75
Order_No_1912,2473.05
Order_No_7669,1202.39
Order_No_15622,1599.04
Order_No_4083,2434.8
Order_No_6169,1497.43
Order_No_10095,1910.32
Order_No_20301,1887.84
Order_No_16874,1579.14
Order_No_14249,831.2
Order_No_4677,1173.92
Order_No_5814,1188.62
Order_No_22586,1865.42
Order_No_28146,964.92
Order_No_10391,3291.06
Order_No_20633,1898.35
Order_No_14333,1492.76
Order_No_17371,2010.07
Order_No_8784,1517.89
Order_No_26085,1732.16
Order_No_16716,1978.12
Order_No_13945,1588.56
Order_No_14238,1064.41
Order_No_3341,1248.11
Order_No_25648,732.32
Order_No_16760,2131.83
Order_No_21679,3153.84
Order_No_19546,1985.69
Order_No_11831,978.45
Order_No_17567,3258.0
Order_No_390,1560.43
Order_No_11833,3779.35
Order_No_10126,797.46
Order_No_26975,1890.68
Order_No_12459,1585.72
Order_No_17531,1759.67
Order_No_26411,1681.04
Order_No_16888,1964.43
Order_No_11551,886.55
Order_No_9994,1353.61
Order_No_10697,1085.13
Order_No_22529,1883.56
Order_No_1830,1715.65
Order_No_5280,1049.94
Order_No_24054,686.23
Order_No_20292,3286.82
Order_No_18465,869.59
Order_No_18764,1603.54
Order_No_18681,1963.29
Order_No_22347,1834.32
Order_No_14792,893.86
Order_No_19710,901.43
Order_No_22120,1129.78
Order_No_11439,1749.63
Order_No_2169,1211.5
Order_No_209,1809.51
Order_No_10479,1206.24
Order_No_22687,780.3
Order_No_10432,1955.08
Order_No_25838,2113.77
Order_No_25832,1931.29
Order_No_26588,1369.67
Order_No_3578,1761.93
Order_No_6410,584.72
Order_No_23710,2165.06
Order_No_5486,787.9
Order_No_22913,1066.47
Order_No_13010,1666.16
Order_No_23871,2375.01
Order_No_2513,1671.75
Order_No_8436,1012.03
Order_No_14150,1448.37
Order_No_11162,1943.71
Order_No_17682,1024.9
Order_No_24241,2196.11
Order_No_1753,504.25
Order_No_21557,1128.22
Order_No_788,1278.21
Order_No_7068,945.15
Order_No_24487,986.15
Order_No_1804,2273.47
Order_No_25495,2722.99
Order_No_25405,2563.04
Order_No_9464,1270.82
Order_No_6426,639.16
Order_No_2343,1785.61
Order_No_19270,794.39
Order_No_7460,627.98
Order_No_24993,1394.61
Order_No_10527,1069.47
Order_No_3520,1567.02
Order_No_12026,1937.02
Order_No_10191,1625.26
Order_No_17853,1230.21
Order_No_15149,900.91
Order_No_24524,878.43
Order_No_25444,696.13
Order_No_15890,997.2
Order_No_17894,1478.98
Order_No_20900,2693.33
Order_No_17097,1099.29
Order_No_5591,918.05
Order_No_5031,2505.96
Order_No_7213,2532.1
Order_No_7784,1078.65
Order_No_23541,1114.12
Order_No_26142,2895.7
Order_No_17281,1815.65
Order_No_6959,1412.15
Order_No_12370,2057.02
Order_No_11371,1411.96
Order_No_25267,1009.11
Order_No_24422,1290.46
Order_No_1036,1028.81
Order_No_21245,1569.27
Order_No_9246,1688.79
Order_No_27597,1162.03
Order_No_14869,2424.66
Order_No_15076,935.77
Order_No_11210,2355.94
Order_No_21615,1226.42
Order_No_14700,1055.29
Order_No_1025,1389.7
Order_No_12348,1297.58
Order_No_14020,2650.96
Order_No_24923,1510.33
Order_No_26672,934.63
Order_No_5207,1231.16
Order_No_27527,1646.68
Order_No_27792,2094.0
Order_No_23442,1606.33
Order_No_3422,1487.26
Order_No_15320,1796.6
Order_No_26181,2069.88
Order_No_5906,1859.49
Order_No_11100,706.04
Order_No_25678,2478.55
Order_No_7463,1484.35
Order_No_28108,878.89
Order_No_12924,1380.99
Order_No_9381,1087.7
Order_No_11372,1165.78
Order_No_22663,2597.02
Order_No_6158,899.33
Order_No_15628,2031.71
Order_No_16095,2201.39
Order_No_7545,2585.3
Order_No_4945,2491.16
Order_No_22596,785.19
Order_No_24753,1969.26
Order_No_24591,1346.93
Order_No_3209,1636.18
Order_No_3636,1760.23
Order_No_23727,2842.21
Order_No_3895,1745.49
Order_No_7133,1729.26
Order_No_24166,1234.88
Order_No_5854,968.36
Order_No_13473,510.14
Order_No_14323,2042.81
Order_No_24853,2496.15
Order_No_26263,1307.84
Order_No_1810,1162.27
Order_No_21687,2561.24
Order_No_3498,1280.01
Order_No_15716,2001.89
Order_No_26108,774.51
Order_No_11108,2992.12
Order_No_9571,1489.78
Order_No_10185,2020.35
Order_No_11443,1502.74
Order_No_21738,2584.4
Order_No_12470,1657.14
Order_No_2909,1213.89
Order_No_12233,967.65
Order_No_9108,1070.77
Order_No_8566,1668.41
Order_No_15696,1704.32
Order_No_19211,2295.92
Order_No_14030,1804.86
Order_No_22765,1497.44
Order_No_852,1924.57
Order_No_561,1432.28
Order_No_21172,817.19
Order_No_24342,1123.01
Order_No_26666,2604.41
Order_No_13463,1234.5
Order_No_23802,2433.86
Order_No_2803,1686.22
Order_No_27218,834.26
Order_No_14746,1617.42
Order_No_21141,1624.65
Order_No_13785,730.14
Order_No_23489,1158.77
Order_No_18471,3095.11
Order_No_1124,1754.71
Order_No_16578,1408.73
Order_No_9588,1112.11
Order_No_19780,2518.44
Order_No_2292,879.38
Order_No_20861,1139.56
Order_No_279,1030.84
Order_No_6623,994.13
Order_No_14850,945.05
Order_No_27503,2397.25
Order_No_18413,1248.52
Order_No_8340,1425.53
Order_No_12299,1595.93
Order_No_12408,1983.08
Order_No_5382,953.23
Order_No_1127,1211.58
Order_No_24167,1327.53
Order_No_7722,1252.54
Order_No_11903,1106.27
Order_No_6900,2371.68
Order_No_28002,1004.17
Order_No_16415,1709.62
Order_No_392,1256.73
Order_No_1257,1106.3
Order_No_17683,2114.18
Order_No_18234,1720.19
Order_No_20727,1497.51
Order_No_27296,1484.95
Order_No_26897,2917.25
Order_No_3673,3036.12
Order_No_17064,1552.48
Order_No_1435,1225.46
Order_No_15989,1534.41
Order_No_3079,2895.17
Order_No_5501,1539.38
Order_No_6696,1307.23
Order_No_3852,1906.8
Order_No_19505,1104.19
Order_No_19763,1236.04
Order_No_13833,1205.39
Order_No_269,2327.99
Order_No_6364,1434.19
Order_No_18890,2534.49
Order_No_24528,1282.74
Order_No_6422,1257.49
Order_No_9411,1428.01
Order_No_2932,1330.8
Order_No_7584,1562.78
Order_No_14772,1897.29
Order_No_25569,1051.42
Order_No_11,1044.2
Order_No_20013,794.48
Order_No_1955,3012.59
Order_No_23514,3287.39
Order_No_10306,1538.77
Order_No_26933,1981.37
Order_No_23433,3279.8
Order_No_217,1445.85
Order_No_15069,1146.18
Order_No_21416,2553.99
Order_No_8086,2107.18
Order_No_13008,5324.16
Order_No_10225,1479.42
Order_No_14332,2187.72
Order_No_20494,1209.73
Order_No_12506,1069.94
Order_No_21306,1893.2
Order_No_14162,1319.82
Order_No_18848,2328.67
Order_No_10724,1825.26
Order_No_18509,1421.23
Order_No_19501,1777.68
Order_No_1910,818.3
Order_No_21194,3073.46
Order_No_1633,863.43
Order_No_8480,1515.8
Order_No_3518,1218.91
Order_No_1752,744.64
Order_No_1586,768.55
Order_No_23156,2586.66
Order_No_25647,1418.39
Order_No_15095,1795.99
Order_No_26022,1269.85
Order_No_23313,1350.75
Order_No_24872,1107.96
Order_No_13744,1034.12
Order_No_11235,2003.48
Order_No_21633,962.41
Order_No_24824,2676.24
Order_No_7181,987.34
Order_No_16377,2192.31
Order_No_56,1532.28
Order_No_25929,2674.37
Order_No_27543,1333.39
Order_No_10627,2784.35
Order_No_27966,2324.85
Order_No_27361,1676.3
Order_No_271,1426.0
Order_No_12782,1278.62
Order_No_22016,1725.5
Order_No_24830,838.14
Order_No_9507,1556.55
Order_No_22445,2672.8
Order_No_194,1339.12
Order_No_16308,1657.98
Order_No_23073,1846.39
Order_No_19134,969.39
Order_No_14490,1254.73
Order_No_3888,1873.82
Order_No_8975,970.1
Order_No_21248,2596.84
Order_No_7887,1183.67
Order_No_19972,713.48
Order_No_16014,2053.37
Order_No_714,1260.21
Order_No_5646,2298.18
Order_No_10498,1014.77
Order_No_27109,1628.95
Order_No_14055,1625.05
Order_No_9912,1539.62
Order_No_14221,1502.57
Order_No_15170,1546.23
Order_No_13660,892.5
Order_No_27915,1089.42
Order_No_15551,982.34
Order_No_9737,1756.6
Order_No_21274,1648.09
Order_No_21175,2405.69
Order_No_21462,967.69
Order_No_3829,705.55
Order_No_18837,2137.18
Order_No_9204,2094.38
Order_No_14851,992.86
Order_No_5582,2648.46
Order_No_1674,1938.45
Order_No_18665,975.46
Order_No_13062,2517.99
Order_No_15534,1462.22
Order_No_25407,1097.77
Order_No_9295,2489.51
Order_No_9008,1469.54
Order_No_17569,3961.81
Order_No_20284,1352.93
Order_No_22593,962.24
Order_No_20303,1709.35
Order_No_4582,1183.2
Order_No_23483,1360.76
Order_No_14480,741.73
Order_No_789,1365.96
Order_No_4013,2067.39
Order_No_9981,1847.0
Order_No_1428,1272.14
Order_No_4750,1105.19
Order_No_27393,1412.19
Order_No_20426,1639.86
Order_No_11010,1364.94
Order_No_1157,1604.31
Order_No_15301,1576.66
Order_No_11686,1131.13
Order_No_19695,1633.61
Order_No_14499,1531.8
Order_No_19717,2478.63
Order_No_6156,1606.98
Order_No_9420,1726.57
Order_No_23340,2293.06
Order_No_22405,2625.13
Order_No_23553,689.24
Order_No_21602,2233.59
Order_No_9163,1803.81
Order_No_24517,2603.92
Order_No_16334,1786.53
Order_No_11789,2158.53
Order_No_6443,574.14
Order_No_25646,1880.83
Order_No_19083,1534.67
Order_No_4893,2626.17
Order_No_830,1155.01
Order_No_22462,1201.89
Order_No_25296,1177.88
Order_No_4146,1007.54
Order_No_6768,1707.74
Order_No_1374,2112.21
Order_No_15713,1865.87
Order_No_1262,1572.87
Order_No_18949,1641.86
Order_No_14853,1305.31
Order_No_12236,1553.45
Order_No_25537,1114.42
Order_No_5593,2979.84
Order_No_19305,1415.94
Order_No_8626,1342.48
Order_No_19621,2303.8
Order_No_21,1233.25
Order_No_23280,2255.38
Order_No_25656,997.25
Order_No_18916,1952.87
Order_No_24024,1741.77
Order_No_26322,805.42
Order_No_5317,1470.52
Order_No_1947,1443.77
Order_No_16631,1493.68
Order_No_6672,1480.97
Order_No_795,2550.52
Order_No_17940,1304.81
Order_No_10752,1779.06
Order_No_10317,1158.81
Order_No_11143,1388.5
Order_No_8996,2657.27
Order_No_14381,542.42
Order_No_22839,1075.12
Order_No_463,1048.46
Order_No_3700,1292.96
Order_No_23416,1675.09
Order_No_16891,789.75
Order_No_17710,1628.77
Order_No_233,1696.54
Order_No_15773,898.49
Order_No_15488,1000.32
Order_No_16865,1167.38
Order_No_1301,751.21
Order_No_18519,1228.55
Order_No_14258,1254.75
Order_No_8374,1487.17
Order_No_25128,3028.05
Order_No_11937,2941.97
Order_No_25241,1236.89
Order_No_5287,1356.93
Order_No_7712,2703.54
Order_No_294,1283.29
Order_No_16972,1274.86
Order_No_3612,1016.2
Order_No_7657,2969.94
Order_No_1969,1663.33
Order_No_10591,2599.9
Order_No_1603,1501.15
